03-22-2022	mo	VERSION: 2020_01_31

Temperatursteuerung:	automatisch (ILX-TEC) (AD590: 0.0,1.0,0.855)
Anfangstemperatur /°C:	30.1
Delta-Temperatur /°C:	5.0
Endtemperatur /°C:	30.1
Anzahl der Temperaturen:	1
aktuelle Temperatur-Nr:	1
aktuelle Temperatur /°C:	30.1

Stromquelle:	LDD5060	U_Messung
Startstrom /mA:	190.0
d-Strom /mA:	10.0
Maximalstrom /mA:	700.0
Anzahl der Ströme:	52
aktuelle Strom-Nr:
aktueller Strom /mA:
Art:	CW	keinePolarisation



Einstellspannung (E3631A_P6V): 0.0 ( 0.25) 3.0 V ; 0.75 V


Messfassungsnr.:	C030652








Messgeraet:	Q8384 (ADVANTEST)
Messgeraet:	FSUP/FSW





















Projektnummer:	9618
Projektverantwortlicher:	Wohlfeil
Lasertyp:	TPL
Wafer:	R1268-4
TF/Riegel/Chip:	070709
Prozess:	Z1-9581-TRA
Beschichtung:	Z1-9648-FAC
AVT-Losdokument:	Z2-2654-LCM

Laenge /µm:	6000
Breite /µm:	400
Lambda /nm:	820
Aufbauart:	p-up
Traegerart:	Chip
Traeger-Nr.:	C030652
Diodenname:	070709
Absorber /mA:	








Kommentar:	

Current (mA)	Wavelength (nm)	Intensity	C_absorber (A)	Temperature (deg.C)
600.0	806.9	-51.972	0.086231	29.99
600.0	806.95	-52.679	0.086231	29.99
600.0	807.0	-51.967	0.086231	29.99
600.0	807.05	-51.97	0.086231	29.99
600.0	807.1	-52.663	0.086231	29.99
600.0	807.15	-52.679	0.086231	29.99
600.0	807.2	-52.166	0.086231	29.99
600.0	807.25	-52.548	0.086231	29.99
600.0	807.3	-52.117	0.086231	29.99
600.0	807.35	-52.834	0.086231	29.99
600.0	807.4	-52.99	0.086231	29.99
600.0	807.45	-52.262	0.086231	29.99
600.0	807.5	-51.924	0.086231	29.99
600.0	807.55	-52.235	0.086231	29.99
600.0	807.6	-52.341	0.086231	29.99
600.0	807.65	-52.268	0.086231	29.99
600.0	807.7	-52.696	0.086231	29.99
600.0	807.75	-51.936	0.086231	29.99
600.0	807.8	-52.787	0.086231	29.99
600.0	807.85	-52.281	0.086231	29.99
600.0	807.9	-52.336	0.086231	29.99
600.0	807.95	-52.298	0.086231	29.99
600.0	808.0	-52.408	0.086231	29.99
600.0	808.05	-52.432	0.086231	29.99
600.0	808.1	-52.07	0.086231	29.99
600.0	808.15	-52.116	0.086231	29.99
600.0	808.2	-52.291	0.086231	29.99
600.0	808.25	-52.295	0.086231	29.99
600.0	808.3	-52.228	0.086231	29.99
600.0	808.35	-51.823	0.086231	29.99
600.0	808.4	-51.656	0.086231	29.99
600.0	808.45	-52.214	0.086231	29.99
600.0	808.5	-52.467	0.086231	29.99
600.0	808.55	-51.744	0.086231	29.99
600.0	808.6	-52.132	0.086231	29.99
600.0	808.65	-52.558	0.086231	29.99
600.0	808.7	-52.613	0.086231	29.99
600.0	808.75	-52.004	0.086231	29.99
600.0	808.8	-52.888	0.086231	29.99
600.0	808.85	-52.78	0.086231	29.99
600.0	808.9	-52.399	0.086231	29.99
600.0	808.95	-52.467	0.086231	29.99
600.0	809.0	-52.557	0.086231	29.99
600.0	809.05	-51.838	0.086231	29.99
600.0	809.1	-53.057	0.086231	29.99
600.0	809.15	-52.284	0.086231	29.99
600.0	809.2	-52.594	0.086231	29.99
600.0	809.25	-52.327	0.086231	29.99
600.0	809.3	-51.433	0.086231	29.99
600.0	809.35	-52.477	0.086231	29.99
600.0	809.4	-51.744	0.086231	29.99
600.0	809.45	-51.998	0.086231	29.99
600.0	809.5	-52.092	0.086231	29.99
600.0	809.55	-52.291	0.086231	29.99
600.0	809.6	-52.354	0.086231	29.99
600.0	809.65	-52.421	0.086231	29.99
600.0	809.7	-51.383	0.086231	29.99
600.0	809.75	-52.006	0.086231	29.99
600.0	809.8	-51.932	0.086231	29.99
600.0	809.85	-52.654	0.086231	29.99
600.0	809.9	-51.95	0.086231	29.99
600.0	809.95	-52.352	0.086231	29.99
600.0	810.0	-52.31	0.086231	29.99
600.0	810.05	-51.916	0.086231	29.99
600.0	810.1	-52.505	0.086231	29.99
600.0	810.15	-52.065	0.086231	29.99
600.0	810.2	-52.612	0.086231	29.99
600.0	810.25	-52.452	0.086231	29.99
600.0	810.3	-52.228	0.086231	29.99
600.0	810.35	-52.492	0.086231	29.99
600.0	810.4	-52.127	0.086231	29.99
600.0	810.45	-52.137	0.086231	29.99
600.0	810.5	-52.896	0.086231	29.99
600.0	810.55	-52.212	0.086231	29.99
600.0	810.6	-52.038	0.086231	29.99
600.0	810.65	-51.993	0.086231	29.99
600.0	810.7	-52.423	0.086231	29.99
600.0	810.75	-52.349	0.086231	29.99
600.0	810.8	-51.539	0.086231	29.99
600.0	810.85	-52.094	0.086231	29.99
600.0	810.9	-51.775	0.086231	29.99
600.0	810.95	-53.568	0.086231	29.99
600.0	811.0	-51.824	0.086231	29.99
600.0	811.05	-51.738	0.086231	29.99
600.0	811.1	-52.077	0.086231	29.99
600.0	811.15	-52.053	0.086231	29.99
600.0	811.2	-52.242	0.086231	29.99
600.0	811.25	-52.763	0.086231	29.99
600.0	811.3	-52.244	0.086231	29.99
600.0	811.35	-52.334	0.086231	29.99
600.0	811.4	-52.998	0.086231	29.99
600.0	811.45	-52.142	0.086231	29.99
600.0	811.5	-52.205	0.086231	29.99
600.0	811.55	-51.807	0.086231	29.99
600.0	811.6	-52.696	0.086231	29.99
600.0	811.65	-52.054	0.086231	29.99
600.0	811.7	-52.196	0.086231	29.99
600.0	811.75	-52.142	0.086231	29.99
600.0	811.8	-52.279	0.086231	29.99
600.0	811.85	-51.972	0.086231	29.99
600.0	811.9	-52.235	0.086231	29.99
600.0	811.95	-51.969	0.086231	29.99
600.0	812.0	-53.448	0.086231	29.99
600.0	812.05	-51.844	0.086231	29.99
600.0	812.1	-52.869	0.086231	29.99
600.0	812.15	-51.454	0.086231	29.99
600.0	812.2	-52.294	0.086231	29.99
600.0	812.25	-52.171	0.086231	29.99
600.0	812.3	-52.506	0.086231	29.99
600.0	812.35	-52.269	0.086231	29.99
600.0	812.4	-52.066	0.086231	29.99
600.0	812.45	-52.227	0.086231	29.99
600.0	812.5	-52.264	0.086231	29.99
600.0	812.55	-52.934	0.086231	29.99
600.0	812.6	-52.685	0.086231	29.99
600.0	812.65	-52.24	0.086231	29.99
600.0	812.7	-51.721	0.086231	29.99
600.0	812.75	-51.698	0.086231	29.99
600.0	812.8	-51.981	0.086231	29.99
600.0	812.85	-52.411	0.086231	29.99
600.0	812.9	-51.82	0.086231	29.99
600.0	812.95	-51.875	0.086231	29.99
600.0	813.0	-52.02	0.086231	29.99
600.0	813.05	-52.388	0.086231	29.99
600.0	813.1	-51.852	0.086231	29.99
600.0	813.15	-51.933	0.086231	29.99
600.0	813.2	-52.46	0.086231	29.99
600.0	813.25	-52.112	0.086231	29.99
600.0	813.3	-52.193	0.086231	29.99
600.0	813.35	-51.928	0.086231	29.99
600.0	813.4	-53.045	0.086231	29.99
600.0	813.45	-52.379	0.086231	29.99
600.0	813.5	-51.839	0.086231	29.99
600.0	813.55	-51.581	0.086231	29.99
600.0	813.6	-52.233	0.086231	29.99
600.0	813.65	-52.041	0.086231	29.99
600.0	813.7	-52.275	0.086231	29.99
600.0	813.75	-51.925	0.086231	29.99
600.0	813.8	-51.856	0.086231	29.99
600.0	813.85	-52.327	0.086231	29.99
600.0	813.9	-51.701	0.086231	29.99
600.0	813.95	-52.722	0.086231	29.99
600.0	814.0	-51.49	0.086231	29.99
600.0	814.05	-52.355	0.086231	29.99
600.0	814.1	-52.526	0.086231	29.99
600.0	814.15	-52.342	0.086231	29.99
600.0	814.2	-51.893	0.086231	29.99
600.0	814.25	-51.627	0.086231	29.99
600.0	814.3	-52.096	0.086231	29.99
600.0	814.35	-52.247	0.086231	29.99
600.0	814.4	-52.317	0.086231	29.99
600.0	814.45	-52.231	0.086231	29.99
600.0	814.5	-52.282	0.086231	29.99
600.0	814.55	-51.042	0.086231	29.99
600.0	814.6	-51.851	0.086231	29.99
600.0	814.65	-51.632	0.086231	29.99
600.0	814.7	-52.33	0.086231	29.99
600.0	814.75	-51.594	0.086231	29.99
600.0	814.8	-51.508	0.086231	29.99
600.0	814.85	-51.799	0.086231	29.99
600.0	814.9	-51.838	0.086231	29.99
600.0	814.95	-52.005	0.086231	29.99
600.0	815.0	-52.007	0.086231	29.99
600.0	815.05	-52.163	0.086231	29.99
600.0	815.1	-51.379	0.086231	29.99
600.0	815.15	-51.624	0.086231	29.99
600.0	815.2	-52.007	0.086231	29.99
600.0	815.25	-51.943	0.086231	29.99
600.0	815.3	-51.415	0.086231	29.99
600.0	815.35	-51.142	0.086231	29.99
600.0	815.4	-51.577	0.086231	29.99
600.0	815.45	-51.557	0.086231	29.99
600.0	815.5	-51.849	0.086231	29.99
600.0	815.55	-51.533	0.086231	29.99
600.0	815.6	-51.599	0.086231	29.99
600.0	815.65	-51.451	0.086231	29.99
600.0	815.7	-51.206	0.086231	29.99
600.0	815.75	-51.635	0.086231	29.99
600.0	815.8	-51.058	0.086231	29.99
600.0	815.85	-51.538	0.086231	29.99
600.0	815.9	-51.485	0.086231	29.99
600.0	815.95	-51.893	0.086231	29.99
600.0	816.0	-51.502	0.086231	29.99
600.0	816.05	-51.708	0.086231	29.99
600.0	816.1	-51.195	0.086231	29.99
600.0	816.15	-51.198	0.086231	29.99
600.0	816.2	-51.521	0.086231	29.99
600.0	816.25	-51.276	0.086231	29.99
600.0	816.3	-51.557	0.086231	29.99
600.0	816.35	-51.168	0.086231	29.99
600.0	816.4	-51.605	0.086231	29.99
600.0	816.45	-51.485	0.086231	29.99
600.0	816.5	-51.056	0.086231	29.99
600.0	816.55	-51.364	0.086231	29.99
600.0	816.6	-51.787	0.086231	29.99
600.0	816.65	-51.18	0.086231	29.99
600.0	816.7	-51.527	0.086231	29.99
600.0	816.75	-51.625	0.086231	29.99
600.0	816.8	-50.84	0.086231	29.99
600.0	816.85	-51.695	0.086231	29.99
600.0	816.9	-51.26	0.086231	29.99
600.0	816.95	-50.973	0.086231	29.99
600.0	817.0	-51.464	0.086231	29.99
600.0	817.05	-51.295	0.086231	29.99
600.0	817.1	-50.993	0.086231	29.99
600.0	817.15	-51.36	0.086231	29.99
600.0	817.2	-51.508	0.086231	29.99
600.0	817.25	-51.407	0.086231	29.99
600.0	817.3	-51.129	0.086231	29.99
600.0	817.35	-51.157	0.086231	29.99
600.0	817.4	-51.727	0.086231	29.99
600.0	817.45	-51.024	0.086231	29.99
600.0	817.5	-50.981	0.086231	29.99
600.0	817.55	-51.074	0.086231	29.99
600.0	817.6	-51.327	0.086231	29.99
600.0	817.65	-50.897	0.086231	29.99
600.0	817.7	-50.976	0.086231	29.99
600.0	817.75	-51.412	0.086231	29.99
600.0	817.8	-50.73	0.086231	29.99
600.0	817.85	-51.099	0.086231	29.99
600.0	817.9	-51.12	0.086231	29.99
600.0	817.95	-51.065	0.086231	29.99
600.0	818.0	-50.629	0.086231	29.99
600.0	818.05	-50.852	0.086231	29.99
600.0	818.1	-50.885	0.086231	29.99
600.0	818.15	-51.092	0.086231	29.99
600.0	818.2	-50.733	0.086231	29.99
600.0	818.25	-50.83	0.086231	29.99
600.0	818.3	-50.73	0.086231	29.99
600.0	818.35	-50.835	0.086231	29.99
600.0	818.4	-50.282	0.086231	29.99
600.0	818.45	-50.62	0.086231	29.99
600.0	818.5	-50.586	0.086231	29.99
600.0	818.55	-50.603	0.086231	29.99
600.0	818.6	-50.625	0.086231	29.99
600.0	818.65	-50.498	0.086231	29.99
600.0	818.7	-50.453	0.086231	29.99
600.0	818.75	-50.231	0.086231	29.99
600.0	818.8	-51.13	0.086231	29.99
600.0	818.85	-50.376	0.086231	29.99
600.0	818.9	-50.524	0.086231	29.99
600.0	818.95	-50.522	0.086231	29.99
600.0	819.0	-50.415	0.086231	29.99
600.0	819.05	-50.958	0.086231	29.99
600.0	819.1	-50.347	0.086231	29.99
600.0	819.15	-50.449	0.086231	29.99
600.0	819.2	-50.202	0.086231	29.99
600.0	819.25	-50.126	0.086231	29.99
600.0	819.3	-50.273	0.086231	29.99
600.0	819.35	-50.273	0.086231	29.99
600.0	819.4	-49.98	0.086231	29.99
600.0	819.45	-50.668	0.086231	29.99
600.0	819.5	-50.305	0.086231	29.99
600.0	819.55	-50.218	0.086231	29.99
600.0	819.6	-49.923	0.086231	29.99
600.0	819.65	-50.055	0.086231	29.99
600.0	819.7	-50.185	0.086231	29.99
600.0	819.75	-50.084	0.086231	29.99
600.0	819.8	-49.942	0.086231	29.99
600.0	819.85	-50.255	0.086231	29.99
600.0	819.9	-50.38	0.086231	29.99
600.0	819.95	-50.168	0.086231	29.99
600.0	820.0	-50.072	0.086231	29.99
600.0	820.05	-50.292	0.086231	29.99
600.0	820.1	-50.189	0.086231	29.99
600.0	820.15	-50.273	0.086231	29.99
600.0	820.2	-50.168	0.086231	29.99
600.0	820.25	-50.121	0.086231	29.99
600.0	820.3	-49.994	0.086231	29.99
600.0	820.35	-50.034	0.086231	29.99
600.0	820.4	-49.749	0.086231	29.99
600.0	820.45	-49.995	0.086231	29.99
600.0	820.5	-49.821	0.086231	29.99
600.0	820.55	-49.53	0.086231	29.99
600.0	820.6	-49.667	0.086231	29.99
600.0	820.65	-49.805	0.086231	29.99
600.0	820.7	-49.953	0.086231	29.99
600.0	820.75	-49.644	0.086231	29.99
600.0	820.8	-49.713	0.086231	29.99
600.0	820.85	-49.374	0.086231	29.99
600.0	820.9	-49.636	0.086231	29.99
600.0	820.95	-49.669	0.086231	29.99
600.0	821.0	-49.44	0.086231	29.99
600.0	821.05	-49.699	0.086231	29.99
600.0	821.1	-49.691	0.086231	29.99
600.0	821.15	-49.107	0.086231	29.99
600.0	821.2	-49.286	0.086231	29.99
600.0	821.25	-49.785	0.086231	29.99
600.0	821.3	-49.32	0.086231	29.99
600.0	821.35	-49.227	0.086231	29.99
600.0	821.4	-49.364	0.086231	29.99
600.0	821.45	-49.261	0.086231	29.99
600.0	821.5	-49.275	0.086231	29.99
600.0	821.55	-49.073	0.086231	29.99
600.0	821.6	-49.058	0.086231	29.99
600.0	821.65	-49.158	0.086231	29.99
600.0	821.7	-49.032	0.086231	29.99
600.0	821.75	-49.038	0.086231	29.99
600.0	821.8	-48.995	0.086231	29.99
600.0	821.85	-48.799	0.086231	29.99
600.0	821.9	-48.776	0.086231	29.99
600.0	821.95	-48.846	0.086231	29.99
600.0	822.0	-48.716	0.086231	29.99
600.0	822.05	-48.674	0.086231	29.99
600.0	822.1	-48.814	0.086231	29.99
600.0	822.15	-48.825	0.086231	29.99
600.0	822.2	-48.579	0.086231	29.99
600.0	822.25	-48.703	0.086231	29.99
600.0	822.3	-48.62	0.086231	29.99
600.0	822.35	-48.626	0.086231	29.99
600.0	822.4	-48.639	0.086231	29.99
600.0	822.45	-48.831	0.086231	29.99
600.0	822.5	-48.775	0.086231	29.99
600.0	822.55	-48.498	0.086231	29.99
600.0	822.6	-48.432	0.086231	29.99
600.0	822.65	-48.61	0.086231	29.99
600.0	822.7	-48.551	0.086231	29.99
600.0	822.75	-48.723	0.086231	29.99
600.0	822.8	-48.142	0.086231	29.99
600.0	822.85	-48.487	0.086231	29.99
600.0	822.9	-48.588	0.086231	29.99
600.0	822.95	-48.369	0.086231	29.99
600.0	823.0	-48.401	0.086231	29.99
600.0	823.05	-48.492	0.086231	29.99
600.0	823.1	-48.46	0.086231	29.99
600.0	823.15	-48.321	0.086231	29.99
600.0	823.2	-48.383	0.086231	29.99
600.0	823.25	-48.302	0.086231	29.99
600.0	823.3	-48.212	0.086231	29.99
600.0	823.35	-48.181	0.086231	29.99
600.0	823.4	-48.023	0.086231	29.99
600.0	823.45	-48.412	0.086231	29.99
600.0	823.5	-47.992	0.086231	29.99
600.0	823.55	-48.175	0.086231	29.99
600.0	823.6	-48.183	0.086231	29.99
600.0	823.65	-48.199	0.086231	29.99
600.0	823.7	-48.231	0.086231	29.99
600.0	823.75	-48.113	0.086231	29.99
600.0	823.8	-47.905	0.086231	29.99
600.0	823.85	-48.151	0.086231	29.99
600.0	823.9	-47.903	0.086231	29.99
600.0	823.95	-47.895	0.086231	29.99
600.0	824.0	-47.905	0.086231	29.99
600.0	824.05	-47.702	0.086231	29.99
600.0	824.1	-47.707	0.086231	29.99
600.0	824.15	-47.536	0.086231	29.99
600.0	824.2	-47.376	0.086231	29.99
600.0	824.25	-47.457	0.086231	29.99
600.0	824.3	-47.369	0.086231	29.99
600.0	824.35	-47.465	0.086231	29.99
600.0	824.4	-47.443	0.086231	29.99
600.0	824.45	-47.17	0.086231	29.99
600.0	824.5	-47.188	0.086231	29.99
600.0	824.55	-47.075	0.086231	29.99
600.0	824.6	-46.922	0.086231	29.99
600.0	824.65	-47.087	0.086231	29.99
600.0	824.7	-46.854	0.086231	29.99
600.0	824.75	-46.757	0.086231	29.99
600.0	824.8	-46.624	0.086231	29.99
600.0	824.85	-46.501	0.086231	29.99
600.0	824.9	-46.521	0.086231	29.99
600.0	824.95	-46.546	0.086231	29.99
600.0	825.0	-46.493	0.086231	29.99
600.0	825.05	-46.36	0.086231	29.99
600.0	825.1	-46.319	0.086231	29.99
600.0	825.15	-46.129	0.086231	29.99
600.0	825.2	-46.171	0.086231	29.99
600.0	825.25	-45.978	0.086231	29.99
600.0	825.3	-46.066	0.086231	29.99
600.0	825.35	-45.873	0.086231	29.99
600.0	825.4	-45.812	0.086231	29.99
600.0	825.45	-45.78	0.086231	29.99
600.0	825.5	-45.687	0.086231	29.99
600.0	825.55	-45.693	0.086231	29.99
600.0	825.6	-45.542	0.086231	29.99
600.0	825.65	-45.484	0.086231	29.99
600.0	825.7	-45.45	0.086231	29.99
600.0	825.75	-45.39	0.086231	29.99
600.0	825.8	-45.11	0.086231	29.99
600.0	825.85	-45.162	0.086231	29.99
600.0	825.9	-45.009	0.086231	29.99
600.0	825.95	-45.084	0.086231	29.99
600.0	826.0	-45.055	0.086231	29.99
600.0	826.05	-44.856	0.086231	29.99
600.0	826.1	-44.894	0.086231	29.99
600.0	826.15	-44.774	0.086231	29.99
600.0	826.2	-44.797	0.086231	29.99
600.0	826.25	-44.701	0.086231	29.99
600.0	826.3	-44.664	0.086231	29.99
600.0	826.35	-44.476	0.086231	29.99
600.0	826.4	-44.558	0.086231	29.99
600.0	826.45	-44.415	0.086231	29.99
600.0	826.5	-44.266	0.086231	29.99
600.0	826.55	-44.309	0.086231	29.99
600.0	826.6	-44.258	0.086231	29.99
600.0	826.65	-44.158	0.086231	29.99
600.0	826.7	-44.043	0.086231	29.99
600.0	826.75	-43.857	0.086231	29.99
600.0	826.8	-43.737	0.086231	29.99
600.0	826.85	-43.665	0.086231	29.99
600.0	826.9	-43.453	0.086231	29.99
600.0	826.95	-43.193	0.086231	29.99
600.0	827.0	-42.859	0.086231	29.99
600.0	827.05	-42.493	0.086231	29.99
600.0	827.1	-41.953	0.086231	29.99
600.0	827.15	-41.34	0.086231	29.99
600.0	827.2	-40.684	0.086231	29.99
600.0	827.25	-39.806	0.086231	29.99
600.0	827.3	-38.942	0.086231	29.99
600.0	827.35	-38.045	0.086231	29.99
600.0	827.4	-37.129	0.086231	29.99
600.0	827.45	-36.143	0.086231	29.99
600.0	827.5	-35.152	0.086231	29.99
600.0	827.55	-34.158	0.086231	29.99
600.0	827.6	-33.138	0.086231	29.99
600.0	827.65	-32.049	0.086231	29.99
600.0	827.7	-30.884	0.086231	29.99
600.0	827.75	-29.708	0.086231	29.99
600.0	827.8	-28.388	0.086231	29.99
600.0	827.85	-27.098	0.086231	29.99
600.0	827.9	-25.712	0.086231	29.99
600.0	827.95	-24.313	0.086231	29.99
600.0	828.0	-22.881	0.086231	29.99
600.0	828.05	-21.466	0.086231	29.99
600.0	828.1	-20.069	0.086231	29.99
600.0	828.15	-18.703	0.086231	29.99
600.0	828.2	-17.351	0.086231	29.99
600.0	828.25	-16.03	0.086231	29.99
600.0	828.3	-14.838	0.086231	29.99
600.0	828.35	-13.755	0.086231	29.99
600.0	828.4	-12.807	0.086231	29.99
600.0	828.45	-11.949	0.086231	29.99
600.0	828.5	-11.259	0.086231	29.99
600.0	828.55	-10.674	0.086231	29.99
600.0	828.6	-10.225	0.086231	29.99
600.0	828.65	-9.9166	0.086231	29.99
600.0	828.7	-9.7141	0.086231	29.99
600.0	828.75	-9.6704	0.086231	29.99
600.0	828.8	-9.7655	0.086231	29.99
600.0	828.85	-9.9785	0.086231	29.99
600.0	828.9	-10.324	0.086231	29.99
600.0	828.95	-10.773	0.086231	29.99
600.0	829.0	-11.361	0.086231	29.99
600.0	829.05	-12.075	0.086231	29.99
600.0	829.1	-13.014	0.086231	29.99
600.0	829.15	-14.143	0.086231	29.99
600.0	829.2	-15.499	0.086231	29.99
600.0	829.25	-17.139	0.086231	29.99
600.0	829.3	-18.955	0.086231	29.99
600.0	829.35	-21.098	0.086231	29.99
600.0	829.4	-23.483	0.086231	29.99
600.0	829.45	-25.891	0.086231	29.99
600.0	829.5	-28.388	0.086231	29.99
600.0	829.55	-30.626	0.086231	29.99
600.0	829.6	-32.604	0.086231	29.99
600.0	829.65	-34.295	0.086231	29.99
600.0	829.7	-35.52	0.086231	29.99
600.0	829.75	-36.361	0.086231	29.99
600.0	829.8	-36.867	0.086231	29.99
600.0	829.85	-37.044	0.086231	29.99
600.0	829.9	-37.04	0.086231	29.99
600.0	829.95	-36.854	0.086231	29.99
600.0	830.0	-36.546	0.086231	29.99
600.0	830.05	-36.15	0.086231	29.99
600.0	830.1	-35.67	0.086231	29.99
600.0	830.15	-35.117	0.086231	29.99
600.0	830.2	-34.561	0.086231	29.99
600.0	830.25	-33.929	0.086231	29.99
600.0	830.3	-33.27	0.086231	29.99
600.0	830.35	-32.565	0.086231	29.99
600.0	830.4	-31.797	0.086231	29.99
600.0	830.45	-31.032	0.086231	29.99
600.0	830.5	-30.272	0.086231	29.99
600.0	830.55	-29.479	0.086231	29.99
600.0	830.6	-28.657	0.086231	29.99
600.0	830.65	-27.854	0.086231	29.99
600.0	830.7	-27.034	0.086231	29.99
600.0	830.75	-26.226	0.086231	29.99
600.0	830.8	-25.465	0.086231	29.99
600.0	830.85	-24.716	0.086231	29.99
600.0	830.9	-23.972	0.086231	29.99
600.0	830.95	-23.242	0.086231	29.99
600.0	831.0	-22.493	0.086231	29.99
600.0	831.05	-21.784	0.086231	29.99
600.0	831.1	-21.119	0.086231	29.99
600.0	831.15	-20.502	0.086231	29.99
600.0	831.2	-19.885	0.086231	29.99
600.0	831.25	-19.37	0.086231	29.99
600.0	831.3	-18.708	0.086231	29.99
600.0	831.35	-18.127	0.086231	29.99
600.0	831.4	-17.577	0.086231	29.99
600.0	831.45	-17.044	0.086231	29.99
600.0	831.5	-16.533	0.086231	29.99
600.0	831.55	-16.026	0.086231	29.99
600.0	831.6	-15.509	0.086231	29.99
600.0	831.65	-14.98	0.086231	29.99
600.0	831.7	-14.464	0.086231	29.99
600.0	831.75	-13.955	0.086231	29.99
600.0	831.8	-13.487	0.086231	29.99
600.0	831.85	-13.021	0.086231	29.99
600.0	831.9	-12.562	0.086231	29.99
600.0	831.95	-12.12	0.086231	29.99
600.0	832.0	-11.677	0.086231	29.99
600.0	832.05	-11.267	0.086231	29.99
600.0	832.1	-10.872	0.086231	29.99
600.0	832.15	-10.528	0.086231	29.99
600.0	832.2	-10.202	0.086231	29.99
600.0	832.25	-9.9005	0.086231	29.99
600.0	832.3	-9.657	0.086231	29.99
600.0	832.35	-9.4494	0.086231	29.99
600.0	832.4	-9.264	0.086231	29.99
600.0	832.45	-9.1445	0.086231	29.99
600.0	832.5	-9.0788	0.086231	29.99
600.0	832.55	-9.0554	0.086231	29.99
600.0	832.6	-9.0771	0.086231	29.99
600.0	832.65	-9.1559	0.086231	29.99
600.0	832.7	-9.2825	0.086231	29.99
600.0	832.75	-9.4631	0.086231	29.99
600.0	832.8	-9.7269	0.086231	29.99
600.0	832.85	-10.052	0.086231	29.99
600.0	832.9	-10.444	0.086231	29.99
600.0	832.95	-10.916	0.086231	29.99
600.0	833.0	-11.462	0.086231	29.99
600.0	833.05	-12.066	0.086231	29.99
600.0	833.1	-12.753	0.086231	29.99
600.0	833.15	-13.53	0.086231	29.99
600.0	833.2	-14.372	0.086231	29.99
600.0	833.25	-15.284	0.086231	29.99
600.0	833.3	-16.261	0.086231	29.99
600.0	833.35	-17.287	0.086231	29.99
600.0	833.4	-18.332	0.086231	29.99
600.0	833.45	-19.437	0.086231	29.99
600.0	833.5	-20.563	0.086231	29.99
600.0	833.55	-21.694	0.086231	29.99
600.0	833.6	-22.772	0.086231	29.99
600.0	833.65	-23.903	0.086231	29.99
600.0	833.7	-24.914	0.086231	29.99
600.0	833.75	-25.971	0.086231	29.99
600.0	833.8	-27.07	0.086231	29.99
600.0	833.85	-28.117	0.086231	29.99
600.0	833.9	-29.173	0.086231	29.99
600.0	833.95	-30.188	0.086231	29.99
600.0	834.0	-31.223	0.086231	29.99
600.0	834.05	-32.252	0.086231	29.99
600.0	834.1	-33.304	0.086231	29.99
600.0	834.15	-34.405	0.086231	29.99
600.0	834.2	-35.476	0.086231	29.99
600.0	834.25	-36.5	0.086231	29.99
600.0	834.3	-37.481	0.086231	29.99
600.0	834.35	-38.459	0.086231	29.99
600.0	834.4	-39.434	0.086231	29.99
600.0	834.45	-40.331	0.086231	29.99
600.0	834.5	-41.263	0.086231	29.99
600.0	834.55	-42.008	0.086231	29.99
600.0	834.6	-42.831	0.086231	29.99
600.0	834.65	-43.546	0.086231	29.99
600.0	834.7	-44.216	0.086231	29.99
600.0	834.75	-44.806	0.086231	29.99
600.0	834.8	-45.281	0.086231	29.99
600.0	834.85	-45.75	0.086231	29.99
600.0	834.9	-46.15	0.086231	29.99
600.0	834.95	-46.613	0.086231	29.99
600.0	835.0	-46.954	0.086231	29.99
600.0	835.05	-47.194	0.086231	29.99
600.0	835.1	-47.48	0.086231	29.99
600.0	835.15	-47.569	0.086231	29.99
600.0	835.2	-47.918	0.086231	29.99
600.0	835.25	-48.204	0.086231	29.99
600.0	835.3	-48.474	0.086231	29.99
600.0	835.35	-48.543	0.086231	29.99
600.0	835.4	-48.682	0.086231	29.99
600.0	835.45	-48.992	0.086231	29.99
600.0	835.5	-48.921	0.086231	29.99
600.0	835.55	-49.092	0.086231	29.99
600.0	835.6	-49.267	0.086231	29.99
600.0	835.65	-49.221	0.086231	29.99
600.0	835.7	-49.499	0.086231	29.99
600.0	835.75	-49.477	0.086231	29.99
600.0	835.8	-49.746	0.086231	29.99
600.0	835.85	-50.0	0.086231	29.99
600.0	835.9	-49.82	0.086231	29.99
600.0	835.95	-49.795	0.086231	29.99
600.0	836.0	-50.27	0.086231	29.99
600.0	836.05	-50.247	0.086231	29.99
600.0	836.1	-50.024	0.086231	29.99
600.0	836.15	-50.436	0.086231	29.99
600.0	836.2	-50.551	0.086231	29.99
600.0	836.25	-50.625	0.086231	29.99
600.0	836.3	-50.224	0.086231	29.99
600.0	836.35	-50.491	0.086231	29.99
600.0	836.4	-50.664	0.086231	29.99
600.0	836.45	-50.667	0.086231	29.99
600.0	836.5	-50.692	0.086231	29.99
600.0	836.55	-50.775	0.086231	29.99
600.0	836.6	-50.943	0.086231	29.99
600.0	836.65	-51.103	0.086231	29.99
600.0	836.7	-50.934	0.086231	29.99
600.0	836.75	-50.818	0.086231	29.99
600.0	836.8	-51.24	0.086231	29.99
600.0	836.85	-50.979	0.086231	29.99
600.0	836.9	-51.218	0.086231	29.99
600.0	836.95	-51.275	0.086231	29.99
600.0	837.0	-50.984	0.086231	29.99
600.0	837.05	-51.103	0.086231	29.99
600.0	837.1	-51.391	0.086231	29.99
